epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
553,1364.7,0.87876,0.49211,0.86376,0.64099,0.58523,0.63826,0.2038,2.49776,1.26443,1.56758,0.00424495,0.00424495,0.00424495
554,1367.15,0.95353,0.52587,0.86297,0.6375,0.60171,0.63657,0.21356,2.49387,1.27319,1.55921,0.00422961,0.00422961,0.00422961
555,1369.59,1.02561,0.52562,0.86138,0.64175,0.61737,0.64963,0.2165,2.50218,1.2676,1.57047,0.00421427,0.00421427,0.00421427
556,1372.07,0.99334,0.52312,0.87934,0.63862,0.6155,0.62341,0.20886,2.48565,1.25969,1.56934,0.00419895,0.00419895,0.00419895
557,1374.5,0.9724,0.52718,0.88379,0.65953,0.62001,0.63254,0.22359,2.48458,1.26087,1.57441,0.00418364,0.00418364,0.00418364
558,1376.92,0.93879,0.51848,0.86779,0.67604,0.61191,0.63066,0.23143,2.47616,1.26764,1.56536,0.00416833,0.00416833,0.00416833
559,1379.38,0.92105,0.51427,0.87427,0.65356,0.61849,0.63758,0.23118,2.46329,1.24721,1.56557,0.00415303,0.00415303,0.00415303
560,1381.85,0.88016,0.46945,0.8677,0.64919,0.62385,0.63415,0.23517,2.46834,1.23953,1.56367,0.00413774,0.00413774,0.00413774
561,1384.34,0.97293,0.49842,0.85148,0.63516,0.62658,0.63818,0.23167,2.45492,1.23645,1.55925,0.00412246,0.00412246,0.00412246
562,1386.98,0.91611,0.52965,0.8759,0.64508,0.6442,0.66827,0.22953,2.46747,1.2226,1.57052,0.00410719,0.00410719,0.00410719
563,1389.4,0.91423,0.50399,0.86232,0.64719,0.58356,0.61817,0.22569,2.48049,1.21846,1.58334,0.00409193,0.00409193,0.00409193
564,1391.86,1.04285,0.6014,0.8879,0.68269,0.58672,0.64699,0.22509,2.50123,1.22032,1.5942,0.00407668,0.00407668,0.00407668
565,1394.31,1.03226,0.51529,0.85723,0.66051,0.58026,0.64316,0.22766,2.50504,1.22457,1.59424,0.00406144,0.00406144,0.00406144
566,1396.75,0.86578,0.49769,0.85844,0.67237,0.62318,0.67016,0.23089,2.52243,1.23705,1.6111,0.0040462,0.0040462,0.0040462
567,1399.18,0.98911,0.51212,0.85789,0.64181,0.58445,0.61956,0.21747,2.51494,1.22652,1.61227,0.00403098,0.00403098,0.00403098
568,1401.61,0.99124,0.52203,0.88846,0.63984,0.59453,0.64103,0.22648,2.51592,1.23837,1.61107,0.00401577,0.00401577,0.00401577
569,1404.01,0.89455,0.48209,0.87919,0.6098,0.58717,0.62666,0.22389,2.51333,1.24283,1.61104,0.00400056,0.00400056,0.00400056
570,1406.61,0.95013,0.48789,0.86209,0.61168,0.586,0.63207,0.23363,2.50216,1.28075,1.60771,0.00398537,0.00398537,0.00398537
571,1409.16,0.89394,0.49195,0.87697,0.58264,0.56929,0.60827,0.21708,2.51237,1.28767,1.605,0.00397019,0.00397019,0.00397019
572,1411.72,0.91004,0.54946,0.86598,0.60819,0.5972,0.64959,0.22651,2.50015,1.30838,1.59709,0.00395502,0.00395502,0.00395502
573,1414.23,0.89624,0.48488,0.85807,0.58864,0.59036,0.62655,0.21162,2.49299,1.32024,1.60299,0.00393986,0.00393986,0.00393986
574,1416.67,0.88735,0.4846,0.8598,0.5946,0.59517,0.60237,0.21716,2.48763,1.31035,1.59879,0.00392471,0.00392471,0.00392471
575,1419.11,0.92338,0.50779,0.86361,0.59467,0.58848,0.61555,0.21062,2.49581,1.29025,1.59593,0.00390957,0.00390957,0.00390957
576,1421.66,0.9126,0.5047,0.85225,0.59222,0.58184,0.57708,0.20363,2.50902,1.28956,1.59474,0.00389445,0.00389445,0.00389445
577,1424.28,0.97421,0.50687,0.86929,0.57953,0.57286,0.57245,0.1959,2.50151,1.30785,1.59658,0.00387933,0.00387933,0.00387933
578,1426.74,0.89721,0.4889,0.8621,0.59485,0.59074,0.62425,0.21563,2.51622,1.29533,1.60608,0.00386423,0.00386423,0.00386423
579,1429.19,0.93075,0.47994,0.86368,0.60161,0.58979,0.63523,0.21519,2.50684,1.29182,1.5965,0.00384913,0.00384913,0.00384913
580,1431.63,0.94468,0.50069,0.86086,0.60722,0.59136,0.60424,0.23123,2.50948,1.31305,1.59091,0.00383405,0.00383405,0.00383405
581,1434.08,0.91771,0.48392,0.85647,0.60603,0.58657,0.60313,0.21228,2.51063,1.28702,1.5868,0.00381899,0.00381899,0.00381899
582,1436.57,0.92291,0.51019,0.84601,0.60943,0.58264,0.63508,0.22845,2.5021,1.27228,1.58398,0.00380393,0.00380393,0.00380393
583,1439.07,0.86309,0.46907,0.85483,0.59845,0.57481,0.63262,0.22288,2.48635,1.2877,1.5747,0.00378888,0.00378888,0.00378888
584,1441.51,0.82249,0.44916,0.84987,0.61334,0.57398,0.59893,0.22833,2.49639,1.27496,1.58052,0.00377385,0.00377385,0.00377385
585,1443.97,0.83389,0.46183,0.85641,0.61523,0.58506,0.60882,0.22022,2.48193,1.2637,1.57375,0.00375883,0.00375883,0.00375883
586,1446.42,0.8893,0.48865,0.86074,0.61645,0.5806,0.60563,0.21956,2.49454,1.27464,1.58426,0.00374383,0.00374383,0.00374383
587,1448.9,0.92633,0.49129,0.85799,0.63685,0.56008,0.59954,0.21504,2.48489,1.27775,1.58276,0.00372884,0.00372884,0.00372884
588,1451.34,1.00531,0.50337,0.8532,0.65134,0.55964,0.60709,0.22025,2.49287,1.29649,1.5918,0.00371385,0.00371385,0.00371385
589,1453.75,0.90543,0.51808,0.86171,0.65617,0.55873,0.59857,0.20644,2.49388,1.29613,1.59504,0.00369889,0.00369889,0.00369889
590,1456.3,0.88374,0.4869,0.87236,0.6404,0.56432,0.59404,0.20972,2.49289,1.2914,1.59652,0.00368393,0.00368393,0.00368393
591,1458.79,0.86742,0.45241,0.85485,0.62949,0.58579,0.59735,0.20065,2.49741,1.28621,1.5975,0.00366899,0.00366899,0.00366899
592,1461.27,0.98407,0.54228,0.85088,0.65029,0.59931,0.60127,0.21053,2.49816,1.27366,1.59889,0.00365407,0.00365407,0.00365407
593,1463.66,0.95383,0.63239,0.87374,0.65835,0.61295,0.60748,0.22143,2.51437,1.27454,1.60087,0.00363915,0.00363915,0.00363915
594,1466.11,0.9724,0.50473,0.88763,0.68235,0.63316,0.63195,0.22623,2.50981,1.26547,1.60188,0.00362426,0.00362426,0.00362426
595,1468.54,0.89815,0.50386,0.86674,0.64781,0.61465,0.6161,0.23294,2.51981,1.26633,1.61433,0.00360937,0.00360937,0.00360937
596,1470.98,0.85035,0.46817,0.86722,0.65616,0.62246,0.62934,0.22795,2.51616,1.2683,1.61135,0.0035945,0.0035945,0.0035945
597,1473.41,0.82909,0.47623,0.86642,0.67742,0.59682,0.62438,0.22821,2.50882,1.28044,1.60966,0.00357964,0.00357964,0.00357964
598,1475.86,0.89439,0.4856,0.85494,0.65404,0.60001,0.62443,0.23933,2.50555,1.27781,1.60494,0.0035648,0.0035648,0.0035648
599,1478.32,0.82509,0.46398,0.86226,0.68658,0.59404,0.63249,0.22901,2.50994,1.26005,1.60204,0.00354998,0.00354998,0.00354998
600,1480.95,0.86596,0.47477,0.84595,0.7015,0.6058,0.64757,0.24022,2.51278,1.25648,1.60178,0.00353516,0.00353516,0.00353516
601,1483.4,0.89403,0.4912,0.87598,0.7292,0.5822,0.66051,0.22343,2.50968,1.24465,1.59401,0.00352037,0.00352037,0.00352037
602,1486.01,0.83491,0.4552,0.84871,0.73883,0.58199,0.63507,0.22268,2.51465,1.23973,1.59569,0.00350558,0.00350558,0.00350558
603,1488.57,0.86504,0.47691,0.84807,0.72217,0.58094,0.65954,0.22029,2.51465,1.23972,1.59253,0.00349082,0.00349082,0.00349082
604,1491.05,0.98718,0.52331,0.84585,0.70731,0.57789,0.67353,0.2323,2.52267,1.24979,1.60021,0.00347607,0.00347607,0.00347607
605,1493.55,0.95513,0.54648,0.87781,0.70537,0.5788,0.65848,0.22246,2.50679,1.26318,1.5971,0.00346133,0.00346133,0.00346133
606,1496.02,0.88393,0.48503,0.8456,0.69518,0.58002,0.66771,0.22535,2.50493,1.25601,1.60031,0.00344661,0.00344661,0.00344661
607,1498.54,0.9499,0.51274,0.85062,0.6919,0.58423,0.67257,0.22705,2.51232,1.26394,1.60201,0.0034319,0.0034319,0.0034319
608,1501.19,0.92294,0.46593,0.87495,0.68084,0.57924,0.65467,0.22918,2.47539,1.26964,1.58005,0.00341722,0.00341722,0.00341722
609,1503.79,0.94286,0.50916,0.86309,0.68956,0.61723,0.64283,0.23241,2.46529,1.27852,1.57556,0.00340254,0.00340254,0.00340254
610,1506.32,0.89814,0.49733,0.87121,0.69907,0.61588,0.64086,0.23676,2.4742,1.27707,1.57892,0.00338789,0.00338789,0.00338789
611,1508.81,0.90349,0.47062,0.85493,0.71522,0.62239,0.65332,0.23637,2.47119,1.28517,1.57353,0.00337325,0.00337325,0.00337325
612,1511.28,0.78454,0.4333,0.84868,0.71593,0.62449,0.64687,0.24298,2.46316,1.30296,1.57205,0.00335862,0.00335862,0.00335862
613,1513.7,0.84873,0.45737,0.85541,0.72256,0.6236,0.65823,0.22843,2.4781,1.29118,1.57326,0.00334402,0.00334402,0.00334402
614,1516.14,0.92737,0.48696,0.85001,0.72582,0.63161,0.6552,0.21869,2.50574,1.28854,1.58146,0.00332943,0.00332943,0.00332943
615,1518.6,0.84044,0.47506,0.85139,0.72261,0.6288,0.70188,0.22083,2.48704,1.32086,1.57925,0.00331486,0.00331486,0.00331486
616,1521.02,0.83347,0.47216,0.84735,0.70663,0.62705,0.68534,0.21158,2.5002,1.30192,1.5896,0.0033003,0.0033003,0.0033003
617,1523.49,0.88522,0.48413,0.85891,0.71542,0.63523,0.70465,0.23153,2.47278,1.32003,1.5774,0.00328576,0.00328576,0.00328576
618,1526.05,0.92843,0.59414,0.84842,0.70507,0.64604,0.69412,0.21837,2.45517,1.28779,1.56755,0.00327124,0.00327124,0.00327124
619,1528.7,0.89724,0.47821,0.8472,0.69589,0.64851,0.68958,0.2239,2.42671,1.28624,1.56397,0.00325674,0.00325674,0.00325674
620,1531.17,0.94557,0.50782,0.85388,0.68573,0.65469,0.68606,0.21983,2.42734,1.2641,1.56059,0.00324225,0.00324225,0.00324225
621,1533.72,0.96046,0.49374,0.8659,0.67948,0.64944,0.67954,0.22003,2.41864,1.25482,1.55738,0.00322778,0.00322778,0.00322778
622,1536.21,0.78937,0.44376,0.85258,0.68637,0.63599,0.67472,0.22458,2.41161,1.25396,1.5566,0.00321333,0.00321333,0.00321333
623,1538.77,0.79867,0.45558,0.84143,0.70638,0.64105,0.69895,0.22484,2.41017,1.25269,1.55398,0.0031989,0.0031989,0.0031989
624,1541.23,0.82915,0.46742,0.84865,0.73179,0.66051,0.72085,0.24155,2.40406,1.25924,1.54957,0.00318449,0.00318449,0.00318449
625,1543.64,0.86296,0.52291,0.86532,0.74268,0.67868,0.72612,0.24922,2.40588,1.25074,1.55554,0.00317009,0.00317009,0.00317009
626,1546.33,0.8746,0.54484,0.83835,0.75069,0.67892,0.72986,0.24151,2.42076,1.25293,1.55886,0.00315572,0.00315572,0.00315572
627,1548.83,0.85169,0.47414,0.85136,0.72098,0.66391,0.7129,0.22891,2.42329,1.27078,1.56514,0.00314136,0.00314136,0.00314136
628,1551.26,0.80477,0.44202,0.85121,0.67231,0.7259,0.72123,0.22339,2.4234,1.27399,1.56879,0.00312702,0.00312702,0.00312702
629,1553.7,0.82021,0.47616,0.8563,0.68006,0.62998,0.69631,0.20896,2.4209,1.26912,1.57431,0.0031127,0.0031127,0.0031127
630,1556.22,0.87524,0.48018,0.8468,0.63809,0.61993,0.68528,0.20986,2.45222,1.26271,1.59032,0.0030984,0.0030984,0.0030984
631,1558.83,0.89677,0.50716,0.86018,0.71305,0.57122,0.66446,0.21912,2.45203,1.25799,1.59567,0.00308412,0.00308412,0.00308412
632,1561.42,0.8357,0.45718,0.85755,0.66156,0.5961,0.64827,0.21159,2.46285,1.26366,1.59791,0.00306986,0.00306986,0.00306986
633,1563.94,0.89005,0.47772,0.85611,0.64697,0.57715,0.63649,0.2116,2.46207,1.25039,1.59773,0.00305561,0.00305561,0.00305561
634,1566.59,0.91808,0.52078,0.85596,0.68593,0.5843,0.6578,0.21759,2.47535,1.22608,1.60634,0.00304139,0.00304139,0.00304139
635,1569.1,0.83728,0.47691,0.85893,0.63565,0.62549,0.65884,0.22839,2.47717,1.24608,1.59787,0.00302719,0.00302719,0.00302719
636,1571.65,0.90505,0.50087,0.85407,0.64151,0.61946,0.6709,0.22043,2.47507,1.25015,1.5957,0.003013,0.003013,0.003013
637,1574.26,0.8515,0.49908,0.84749,0.68301,0.59291,0.67917,0.22563,2.48099,1.25427,1.58963,0.00299884,0.00299884,0.00299884
638,1576.82,0.94743,0.48587,0.84915,0.68732,0.60283,0.68571,0.23043,2.48915,1.25033,1.593,0.0029847,0.0029847,0.0029847
639,1579.25,0.83201,0.45853,0.83623,0.64143,0.59286,0.63778,0.21895,2.48327,1.27303,1.59479,0.00297058,0.00297058,0.00297058
640,1581.67,0.83462,0.47631,0.83944,0.67118,0.5914,0.64063,0.20234,2.49374,1.27138,1.60544,0.00295647,0.00295647,0.00295647
641,1584.13,0.80641,0.44096,0.84241,0.66761,0.57777,0.62627,0.21858,2.49558,1.28735,1.60898,0.00294239,0.00294239,0.00294239
642,1586.57,0.79047,0.44036,0.84632,0.66958,0.58188,0.63142,0.20047,2.50963,1.29365,1.6149,0.00292833,0.00292833,0.00292833
643,1588.97,0.85919,0.52218,0.86319,0.66057,0.58034,0.62077,0.20522,2.51556,1.31533,1.61704,0.00291429,0.00291429,0.00291429
644,1591.42,0.81589,0.44785,0.84594,0.6469,0.5787,0.61527,0.20757,2.52812,1.31444,1.6248,0.00290027,0.00290027,0.00290027
645,1593.8,0.7895,0.44272,0.85352,0.6401,0.57948,0.63384,0.19884,2.53303,1.31707,1.62909,0.00288628,0.00288628,0.00288628
646,1596.35,0.90617,0.47773,0.84587,0.64349,0.58431,0.64831,0.20872,2.53886,1.31632,1.63296,0.0028723,0.0028723,0.0028723
647,1598.83,0.72321,0.43001,0.84159,0.63549,0.57926,0.63814,0.20903,2.53146,1.32317,1.62492,0.00285835,0.00285835,0.00285835
648,1601.29,0.84183,0.46574,0.83852,0.70483,0.54431,0.65191,0.21251,2.54125,1.31597,1.6331,0.00284441,0.00284441,0.00284441
649,1603.87,0.85883,0.49998,0.85689,0.7059,0.54407,0.64099,0.20642,2.53841,1.30682,1.6258,0.0028305,0.0028305,0.0028305
650,1606.39,0.84221,0.45675,0.85509,0.63156,0.59721,0.63451,0.20625,2.53813,1.28125,1.62634,0.00281661,0.00281661,0.00281661
651,1608.87,0.93719,0.4938,0.84983,0.62696,0.59728,0.63586,0.21005,2.53513,1.28653,1.62577,0.00280275,0.00280275,0.00280275
652,1611.31,0.81334,0.44354,0.83902,0.65269,0.57634,0.61514,0.21287,2.52256,1.28384,1.61807,0.0027889,0.0027889,0.0027889
653,1613.71,0.77276,0.43195,0.84219,0.65999,0.57207,0.61496,0.21309,2.52543,1.30276,1.61756,0.00277508,0.00277508,0.00277508
654,1616.09,0.79921,0.45718,0.85403,0.69447,0.57185,0.61602,0.2133,2.51032,1.28494,1.61273,0.00276128,0.00276128,0.00276128
655,1618.55,0.76004,0.44528,0.84123,0.69459,0.57684,0.62094,0.21399,2.51383,1.29414,1.61957,0.0027475,0.0027475,0.0027475
656,1620.99,0.85312,0.46541,0.83984,0.70103,0.57073,0.62865,0.20802,2.51863,1.29101,1.61732,0.00273375,0.00273375,0.00273375
657,1623.44,0.83729,0.48812,0.84691,0.7044,0.56993,0.6387,0.21063,2.51817,1.28314,1.61586,0.00272002,0.00272002,0.00272002
658,1625.86,0.71909,0.43397,0.84374,0.67051,0.57845,0.63826,0.2145,2.51646,1.28425,1.61531,0.00270631,0.00270631,0.00270631
659,1628.32,0.81516,0.47024,0.86345,0.695,0.59633,0.66053,0.21368,2.50283,1.27639,1.59791,0.00269262,0.00269262,0.00269262
660,1630.73,0.74972,0.42398,0.84397,0.71653,0.60331,0.67177,0.21988,2.49971,1.25052,1.60594,0.00267896,0.00267896,0.00267896
661,1633.13,0.75688,0.44747,0.8424,0.71643,0.59686,0.66815,0.21638,2.50462,1.2538,1.60516,0.00266532,0.00266532,0.00266532
662,1635.57,0.82338,0.44535,0.8369,0.72068,0.59558,0.66955,0.21039,2.50136,1.25684,1.61382,0.0026517,0.0026517,0.0026517
663,1637.98,0.82552,0.47905,0.8523,0.71946,0.58593,0.67238,0.21029,2.49549,1.2408,1.61839,0.00263811,0.00263811,0.00263811
664,1640.37,0.83668,0.46362,0.85075,0.71867,0.58179,0.67011,0.20892,2.49296,1.23192,1.61904,0.00262454,0.00262454,0.00262454
665,1642.79,0.8336,0.46956,0.85928,0.72754,0.58389,0.67231,0.21088,2.49895,1.24478,1.61689,0.002611,0.002611,0.002611
666,1645.18,0.83034,0.44144,0.84195,0.70472,0.59205,0.66215,0.21367,2.48204,1.23974,1.6091,0.00259748,0.00259748,0.00259748
667,1647.57,0.8373,0.45725,0.84392,0.70823,0.58853,0.66436,0.21484,2.49473,1.25565,1.61529,0.00258398,0.00258398,0.00258398
668,1649.94,0.75218,0.46456,0.84609,0.70707,0.58765,0.65886,0.2108,2.50264,1.25275,1.61476,0.00257051,0.00257051,0.00257051
669,1652.35,0.76419,0.42846,0.84415,0.6775,0.61784,0.65234,0.20851,2.50769,1.25668,1.61825,0.00255707,0.00255707,0.00255707
670,1654.76,0.78015,0.4357,0.83733,0.68271,0.607,0.63983,0.20275,2.51235,1.28247,1.61375,0.00254364,0.00254364,0.00254364
671,1657.19,0.7651,0.43289,0.835,0.69267,0.61547,0.64886,0.21973,2.51602,1.28186,1.61805,0.00253024,0.00253024,0.00253024
672,1659.62,0.8425,0.45915,0.83807,0.70743,0.61755,0.65704,0.21087,2.51218,1.26688,1.61836,0.00251687,0.00251687,0.00251687
673,1662.02,0.8818,0.486,0.85664,0.68514,0.59932,0.66024,0.22352,2.52303,1.26369,1.61171,0.00250352,0.00250352,0.00250352
674,1664.49,0.77305,0.43104,0.83275,0.69646,0.59384,0.65928,0.22396,2.52337,1.26007,1.61354,0.0024902,0.0024902,0.0024902
675,1666.9,0.7697,0.43741,0.85214,0.71525,0.61756,0.66582,0.22524,2.52933,1.25589,1.60958,0.0024769,0.0024769,0.0024769
676,1669.31,0.79337,0.44587,0.8474,0.71104,0.61015,0.67422,0.22395,2.54547,1.26832,1.60968,0.00246363,0.00246363,0.00246363
677,1671.73,0.76656,0.42905,0.83962,0.70948,0.60248,0.65895,0.22335,2.53832,1.27689,1.60822,0.00245039,0.00245039,0.00245039
678,1674.15,0.88851,0.566,0.8643,0.71795,0.60628,0.67113,0.22584,2.53045,1.28885,1.61146,0.00243716,0.00243716,0.00243716
679,1676.64,0.84021,0.46403,0.84011,0.71727,0.61069,0.67485,0.22036,2.53905,1.29355,1.61216,0.00242397,0.00242397,0.00242397
680,1679.22,0.84382,0.45911,0.84542,0.70932,0.61388,0.66443,0.22069,2.53144,1.29204,1.60753,0.0024108,0.0024108,0.0024108
681,1681.8,0.73348,0.40543,0.83133,0.70143,0.61593,0.66043,0.20806,2.5372,1.28694,1.61175,0.00239766,0.00239766,0.00239766
682,1684.31,0.79172,0.43573,0.85148,0.70507,0.6334,0.68432,0.213,2.52753,1.29414,1.6087,0.00238454,0.00238454,0.00238454
683,1686.83,0.7831,0.42841,0.84998,0.7088,0.63418,0.69452,0.2154,2.52011,1.30077,1.6075,0.00237145,0.00237145,0.00237145
684,1689.41,0.83646,0.45475,0.84908,0.70538,0.63784,0.68858,0.22686,2.51572,1.29412,1.60733,0.00235839,0.00235839,0.00235839
685,1691.96,0.79018,0.43454,0.84017,0.69413,0.63085,0.6766,0.21427,2.50323,1.29439,1.60312,0.00234535,0.00234535,0.00234535
686,1694.45,0.79699,0.43339,0.83658,0.70658,0.63474,0.68559,0.21949,2.50838,1.28195,1.60936,0.00233234,0.00233234,0.00233234
687,1696.99,0.86961,0.48242,0.84845,0.72149,0.61408,0.68083,0.22055,2.49878,1.27237,1.60352,0.00231935,0.00231935,0.00231935
688,1699.45,0.75128,0.43174,0.83189,0.74654,0.59255,0.66573,0.21588,2.49818,1.26262,1.60534,0.0023064,0.0023064,0.0023064
689,1701.94,0.77136,0.44932,0.83625,0.76228,0.59115,0.66238,0.21966,2.50785,1.27337,1.61108,0.00229347,0.00229347,0.00229347
690,1704.45,0.83343,0.45922,0.83574,0.69064,0.62552,0.65974,0.22825,2.49036,1.27542,1.60148,0.00228056,0.00228056,0.00228056
691,1707,0.86374,0.4648,0.83643,0.7022,0.61879,0.68747,0.23455,2.48996,1.26611,1.60965,0.00226769,0.00226769,0.00226769
692,1709.49,0.73894,0.41233,0.82861,0.66582,0.62481,0.66463,0.23235,2.48592,1.2752,1.60361,0.00225484,0.00225484,0.00225484
693,1711.97,0.96462,0.49962,0.84794,0.66311,0.62334,0.65618,0.23204,2.48613,1.28866,1.6059,0.00224202,0.00224202,0.00224202
694,1714.42,0.71261,0.40212,0.83356,0.67847,0.59427,0.65761,0.2405,2.46923,1.26368,1.58915,0.00222923,0.00222923,0.00222923
695,1716.94,0.82345,0.45307,0.84682,0.69143,0.58757,0.65532,0.23571,2.46625,1.25796,1.59262,0.00221646,0.00221646,0.00221646
696,1719.51,0.80198,0.44057,0.85813,0.65599,0.63765,0.65979,0.24128,2.45987,1.25989,1.59147,0.00220372,0.00220372,0.00220372
697,1721.93,0.78118,0.42891,0.83943,0.69769,0.58897,0.66117,0.24623,2.45538,1.26885,1.5847,0.00219102,0.00219102,0.00219102
698,1724.51,0.90684,0.46084,0.83523,0.70776,0.59402,0.66439,0.24669,2.44625,1.26224,1.58049,0.00217833,0.00217833,0.00217833
699,1726.9,0.71871,0.40311,0.85492,0.6947,0.61396,0.66489,0.23782,2.45274,1.26614,1.58473,0.00216568,0.00216568,0.00216568
700,1729.28,0.76809,0.41832,0.84266,0.6938,0.62058,0.66808,0.24045,2.46198,1.26392,1.58768,0.00215306,0.00215306,0.00215306
701,1731.73,0.84532,0.44528,0.85405,0.69803,0.61277,0.66722,0.23439,2.47269,1.26372,1.59349,0.00214046,0.00214046,0.00214046
702,1734.14,0.68303,0.39408,0.82742,0.70022,0.61114,0.68594,0.23644,2.47013,1.28797,1.59512,0.0021279,0.0021279,0.0021279
